maker_id,maker,model,product_id,group_id,group,field_id,field,priority,current_source,current_pages,reason,suggested_source,hypothesis
sharp,シャープ,SJ-XW41R,sharp-sjxw41r,freezing,5. 冷凍機能,frost-control,霜付き防止機能,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
sharp,シャープ,SJ-XW41R,sharp-sjxw41r,freezing,5. 冷凍機能,freezer-other,その他,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
sharp,シャープ,SJ-XW41R,sharp-sjxw41r,smart,9. スマホ連携・IoT,iot-connectivity,通信・対応アプリ,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-XW41R,sharp-sjxw41r,smart,9. スマホ連携・IoT,iot-food,食材管理・庫内確認,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-XW41R,sharp-sjxw41r,smart,9. スマホ連携・IoT,iot-monitoring,通知・見守り・遠隔操作,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-XW41R,sharp-sjxw41r,smart,9. スマホ連携・IoT,iot-ai,AI・音声連携,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-PW37R,sharp-sjpw37r,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
sharp,シャープ,SJ-PW37R,sharp-sjpw37r,refrigeration,4. 冷蔵機能,fridge-other,その他,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
sharp,シャープ,SJ-PW37R,sharp-sjpw37r,freezing,5. 冷凍機能,frost-control,霜付き防止機能,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
sharp,シャープ,SJ-PW37R,sharp-sjpw37r,freezing,5. 冷凍機能,freezer-other,その他,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
sharp,シャープ,SJ-PW37R,sharp-sjpw37r,smart,9. スマホ連携・IoT,iot-connectivity,通信・対応アプリ,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-PW37R,sharp-sjpw37r,smart,9. スマホ連携・IoT,iot-food,食材管理・庫内確認,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-PW37R,sharp-sjpw37r,smart,9. スマホ連携・IoT,iot-monitoring,通知・見守り・遠隔操作,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-PW37R,sharp-sjpw37r,smart,9. スマホ連携・IoT,iot-ai,AI・音声連携,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,9–10,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-X373P,sharp-sjx373p,basic,1. 基本情報,colors,カラー,中,SHARP 冷蔵庫・冷凍庫総合カタログ 2025-3号,9–10,確認済み一次資料に型番単位の明記なし,当該年式の公式商品ページ（アーカイブを含む）または色記号入り価格表,色名・発売月・シリーズ呼称は、総合カタログより個別商品ページや販売店向け価格表の方が型番単位で明記される可能性が高い。
sharp,シャープ,SJ-X373P,sharp-sjx373p,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2025-3号,9–10,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
sharp,シャープ,SJ-X373P,sharp-sjx373p,refrigeration,4. 冷蔵機能,fridge-other,その他,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2025-3号,9–10,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
sharp,シャープ,SJ-X373P,sharp-sjx373p,freezing,5. 冷凍機能,frost-control,霜付き防止機能,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2025-3号,9–10,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
sharp,シャープ,SJ-X373P,sharp-sjx373p,freezing,5. 冷凍機能,freezer-other,その他,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2025-3号,9–10,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
sharp,シャープ,SJ-X373P,sharp-sjx373p,smart,9. スマホ連携・IoT,iot-connectivity,通信・対応アプリ,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2025-3号,9–10,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-X373P,sharp-sjx373p,smart,9. スマホ連携・IoT,iot-food,食材管理・庫内確認,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2025-3号,9–10,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-X373P,sharp-sjx373p,smart,9. スマホ連携・IoT,iot-monitoring,通知・見守り・遠隔操作,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2025-3号,9–10,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-X373P,sharp-sjx373p,smart,9. スマホ連携・IoT,iot-ai,AI・音声連携,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2025-3号,9–10,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-PT32R,sharp-sj-pt32r,refrigeration,4. 冷蔵機能,fridge-storage,扉・棚・収納,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,10、12,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
sharp,シャープ,SJ-PT32R,sharp-sj-pt32r,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,10、12,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
sharp,シャープ,SJ-PT32R,sharp-sj-pt32r,refrigeration,4. 冷蔵機能,fridge-other,その他,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,10、12,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
sharp,シャープ,SJ-PT32R,sharp-sj-pt32r,freezing,5. 冷凍機能,frost-control,霜付き防止機能,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,10、12,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
sharp,シャープ,SJ-PT32R,sharp-sj-pt32r,freezing,5. 冷凍機能,freezer-other,その他,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,10、12,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
sharp,シャープ,SJ-PT32R,sharp-sj-pt32r,clean,7. 清潔・お手入れ,maintenance,お手入れ,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,10、12,確認済み一次資料に型番単位の明記なし,公式機能比較表、除菌／抗菌の試験注記、取扱説明書のお手入れ章,脱臭・除菌・抗菌は意味が異なるため、試験対象部位と試験方法が明記された一次資料が必要。
sharp,シャープ,SJ-PT32R,sharp-sj-pt32r,smart,9. スマホ連携・IoT,iot-connectivity,通信・対応アプリ,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,10、12,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-PT32R,sharp-sj-pt32r,smart,9. スマホ連携・IoT,iot-food,食材管理・庫内確認,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,10、12,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-PT32R,sharp-sj-pt32r,smart,9. スマホ連携・IoT,iot-monitoring,通知・見守り・遠隔操作,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,10、12,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
sharp,シャープ,SJ-PT32R,sharp-sj-pt32r,smart,9. スマホ連携・IoT,iot-ai,AI・音声連携,低,SHARP 冷蔵庫・冷凍庫総合カタログ 2026-3号,10、12,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
aqua,AQUA（アクア）,AQR-TZA52A,aqua-aqr-tza52a,refrigeration,4. 冷蔵機能,fridge-storage,扉・棚・収納,低,AQUA 冷蔵庫総合カタログ 2026-2,7–8、14,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TZA52A,aqua-aqr-tza52a,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,AQUA 冷蔵庫総合カタログ 2026-2,7–8、14,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TZA52A,aqua-aqr-tza52a,refrigeration,4. 冷蔵機能,fridge-other,その他,低,AQUA 冷蔵庫総合カタログ 2026-2,7–8、14,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TZA52A,aqua-aqr-tza52a,freezing,5. 冷凍機能,freezer-other,その他,低,AQUA 冷蔵庫総合カタログ 2026-2,7–8、14,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
aqua,AQUA（アクア）,AQR-TZA52A,aqua-aqr-tza52a,smart,9. スマホ連携・IoT,iot-ai,AI・音声連携,低,AQUA 冷蔵庫総合カタログ 2026-2,7–8、14,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
aqua,AQUA（アクア）,AQR-TZ51P,aqua-aqrtz51p,basic,1. 基本情報,colors,カラー,中,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,当該年式の公式商品ページ（アーカイブを含む）または色記号入り価格表,色名・発売月・シリーズ呼称は、総合カタログより個別商品ページや販売店向け価格表の方が型番単位で明記される可能性が高い。
aqua,AQUA（アクア）,AQR-TZ51P,aqua-aqrtz51p,basic,1. 基本情報,door-type,ドア方式,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,当該年式の公式商品ページ（アーカイブを含む）または色記号入り価格表,色名・発売月・シリーズ呼称は、総合カタログより個別商品ページや販売店向け価格表の方が型番単位で明記される可能性が高い。
aqua,AQUA（アクア）,AQR-TZ51P,aqua-aqrtz51p,refrigeration,4. 冷蔵機能,fridge-storage,扉・棚・収納,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TZ51P,aqua-aqrtz51p,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TZ51P,aqua-aqrtz51p,refrigeration,4. 冷蔵機能,fridge-other,その他,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TZ51P,aqua-aqrtz51p,freezing,5. 冷凍機能,freezer-other,その他,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
aqua,AQUA（アクア）,AQR-TZ51P,aqua-aqrtz51p,smart,9. スマホ連携・IoT,iot-ai,AI・音声連携,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
aqua,AQUA（アクア）,AQR-TZ51R,aqua-aqrtz51r,basic,1. 基本情報,colors,カラー,中,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,当該年式の公式商品ページ（アーカイブを含む）または色記号入り価格表,色名・発売月・シリーズ呼称は、総合カタログより個別商品ページや販売店向け価格表の方が型番単位で明記される可能性が高い。
aqua,AQUA（アクア）,AQR-TZ51R,aqua-aqrtz51r,basic,1. 基本情報,door-type,ドア方式,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,当該年式の公式商品ページ（アーカイブを含む）または色記号入り価格表,色名・発売月・シリーズ呼称は、総合カタログより個別商品ページや販売店向け価格表の方が型番単位で明記される可能性が高い。
aqua,AQUA（アクア）,AQR-TZ51R,aqua-aqrtz51r,refrigeration,4. 冷蔵機能,fridge-storage,扉・棚・収納,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TZ51R,aqua-aqrtz51r,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TZ51R,aqua-aqrtz51r,refrigeration,4. 冷蔵機能,fridge-other,その他,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TZ51R,aqua-aqrtz51r,freezing,5. 冷凍機能,freezer-other,その他,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
aqua,AQUA（アクア）,AQR-TZ51R,aqua-aqrtz51r,smart,9. スマホ連携・IoT,iot-ai,AI・音声連携,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
aqua,AQUA（アクア）,AQR-TX51A,aqua-aqrtx51a,basic,1. 基本情報,door-type,ドア方式,低,AQUA 冷蔵庫総合カタログ 2026-2,26–28,確認済み一次資料に型番単位の明記なし,当該年式の公式商品ページ（アーカイブを含む）または色記号入り価格表,色名・発売月・シリーズ呼称は、総合カタログより個別商品ページや販売店向け価格表の方が型番単位で明記される可能性が高い。
aqua,AQUA（アクア）,AQR-TX51A,aqua-aqrtx51a,refrigeration,4. 冷蔵機能,fridge-storage,扉・棚・収納,低,AQUA 冷蔵庫総合カタログ 2026-2,26–28,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TX51A,aqua-aqrtx51a,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,AQUA 冷蔵庫総合カタログ 2026-2,26–28,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TX51A,aqua-aqrtx51a,freezing,5. 冷凍機能,freezer-other,その他,低,AQUA 冷蔵庫総合カタログ 2026-2,26–28,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
aqua,AQUA（アクア）,AQR-TX51A,aqua-aqrtx51a,smart,9. スマホ連携・IoT,iot-ai,AI・音声連携,低,AQUA 冷蔵庫総合カタログ 2026-2,26–28,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
aqua,AQUA（アクア）,AQR-TX51R,aqua-aqrtx51r,basic,1. 基本情報,colors,カラー,中,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,当該年式の公式商品ページ（アーカイブを含む）または色記号入り価格表,色名・発売月・シリーズ呼称は、総合カタログより個別商品ページや販売店向け価格表の方が型番単位で明記される可能性が高い。
aqua,AQUA（アクア）,AQR-TX51R,aqua-aqrtx51r,basic,1. 基本情報,door-type,ドア方式,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,当該年式の公式商品ページ（アーカイブを含む）または色記号入り価格表,色名・発売月・シリーズ呼称は、総合カタログより個別商品ページや販売店向け価格表の方が型番単位で明記される可能性が高い。
aqua,AQUA（アクア）,AQR-TX51R,aqua-aqrtx51r,refrigeration,4. 冷蔵機能,fridge-storage,扉・棚・収納,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TX51R,aqua-aqrtx51r,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
aqua,AQUA（アクア）,AQR-TX51R,aqua-aqrtx51r,freezing,5. 冷凍機能,freezer-other,その他,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
aqua,AQUA（アクア）,AQR-TX51R,aqua-aqrtx51r,smart,9. スマホ連携・IoT,iot-ai,AI・音声連携,低,AQUA 冷蔵庫総合カタログ 2025-2,27–28・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
aqua,AQUA（アクア）,AQR-TXA50A,aqua-aqr-txa50a,refrigeration,4. 冷蔵機能,fridge-storage,扉・棚・収納,低,AQUA 冷蔵庫総合カタログ 2026-2,26–28,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
